SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,Game_Type,UID_STG,PIE,PER,SALARY
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900145,2019-11-11T00:00:00,TOR @ LAC,L,33.01666667,3,8,0.375,2,4,0.5,0,0,0,0,5,5,5,3,1,2,1,2,3,8,-2,0,0,Regular Season,2019-2016106127610021900145,15.26717557,10.5538213,25595700
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900145,2019-11-11T00:00:00,TOR @ LAC,L,1.783333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4,0,0,Regular Season,2019-2016106127610021900145,0,-10.77757009,2281800
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900145,2019-11-11T00:00:00,TOR @ LAC,L,43.58333333,6,17,0.353,1,6,0.167,3,6,0.5,1,9,10,6,1,0,1,2,3,4,16,-6,1,0,Regular Season,2019-2016106127610021900145,21.3740458,12.15544933,2351839
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900145,2019-11-11T00:00:00,TOR @ LAC,L,22.04166667,5,10,0.5,3,5,0.6,0,0,0,2,4,6,0,1,1,2,1,5,2,13,-2,0,0,Regular Season,2019-2016106127610021900145,13.74045802,23.5276673,1588231
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,25.7,5,9,0.556,1,3,0.333,3,3,1,1,4,5,2,1,0,2,1,1,2,14,2,0,0,Regular Season,2019-2016106127610021900139,14.69194313,24.89350195,10116576
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,14.55,2,3,0.667,1,2,0.5,0,1,0,0,0,0,2,0,0,0,0,2,1,5,11,0,0,Regular Season,2019-2016106127610021900139,2.843601896,13.69773196,898310
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,26.35,2,6,0.333,1,3,0.333,2,2,1,0,3,3,0,1,1,0,1,3,1,7,-4,0,0,Regular Season,2019-2016106127610021900139,2.843601896,5.810474383,2281800
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,33.02,1,2,0.5,0,1,0,0,0,0,1,6,7,2,3,0,0,0,2,2,2,7,0,0,Regular Season,2019-2016106127610021900139,4.265402844,1.437522714,25595700
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,38.56166667,8,18,0.444,4,9,0.444,3,4,0.75,0,7,7,10,3,2,0,1,1,5,23,-6,1,0,Regular Season,2019-2016106127610021900139,25.59241706,25.97138782,9346153
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,42.23,9,25,0.36,1,8,0.125,5,8,0.625,2,9,11,4,3,1,3,2,2,6,24,15,1,0,Regular Season,2019-2016106127610021900139,15.63981043,16.49865025,2351839
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,15.26666667,4,6,0.667,0,0,0,2,2,1,1,2,3,2,1,0,0,0,3,1,10,6,0,0,Regular Season,2019-2016106127610021900139,8.056872038,25.64338428,2500000
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,24.36666667,7,11,0.636,1,4,0.25,0,2,0,1,1,2,1,0,2,3,1,2,2,15,3,0,0,Regular Season,2019-2016106127610021900139,12.32227488,30.19596443,1588231
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,2.966666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,Regular Season,2019-2016106127610021900139,-0.947867299,-13.21011236,3623000
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900139,2019-11-10T00:00:00,TOR @ LAL,W,16.98833333,5,8,0.625,3,5,0.6,0,0,0,1,4,5,3,1,0,0,1,1,0,13,13,0,0,Regular Season,2019-2016106127610021900139,14.69194313,35.21410772,898310
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,13.715,1,6,0.167,0,1,0,3,4,0.75,3,5,8,1,0,1,1,1,2,3,5,4,0,0,Regular Season,2019-2016106127610021900121,5.381165919,21.50382793,1588231
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,1.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,Regular Season,2019-2016106127610021900121,-0.896860987,-37.32380952,3623000
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,4.85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-10,0,0,Regular Season,2019-2016106127610021900121,0,-0.508659794,1588231
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,29.28333333,6,10,0.6,2,4,0.5,4,5,0.8,0,4,4,0,1,0,0,1,2,3,18,28,0,0,Regular Season,2019-2016106127610021900121,12.55605381,20.49240751,10116576
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,16.2,2,5,0.4,2,5,0.4,0,0,0,0,2,2,5,1,1,0,0,0,1,6,15,0,0,Regular Season,2019-2016106127610021900121,8.968609865,22.25697531,34996296
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,29.25,1,6,0.167,1,3,0.333,2,2,1,0,7,7,1,3,1,1,2,4,3,5,17,0,0,Regular Season,2019-2016106127610021900121,2.242152466,1.221641026,25595700
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,38.98333333,17,28,0.607,5,10,0.5,5,5,1,3,7,10,4,4,0,0,0,4,7,44,6,1,0,Regular Season,2019-2016106127610021900121,33.632287,40.97476699,2351839
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,16.11666667,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,1,0,0,Regular Season,2019-2016106127610021900121,-0.896860987,-1.498697001,898310
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,29.58333333,7,13,0.538,5,7,0.714,2,2,1,2,5,7,4,1,1,1,1,2,2,21,12,0,0,Regular Season,2019-2016106127610021900121,21.07623318,34.28180282,2281800
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,12.31666667,1,2,0.5,1,2,0.5,0,0,0,1,1,2,0,2,1,0,0,3,0,3,-5,0,0,Regular Season,2019-2016106127610021900121,-0.448430493,3.812313938,898310
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,36.33333333,3,15,0.2,3,10,0.3,3,4,0.75,0,5,5,11,3,3,0,1,3,3,12,14,1,0,Regular Season,2019-2016106127610021900121,10.76233184,12.84288991,9346153
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900121,2019-11-08T00:00:00,TOR @ NOP,W,12.31833333,3,6,0.5,0,0,0,2,2,1,1,5,6,0,1,0,0,0,1,1,8,9,0,0,Regular Season,2019-2016106127610021900121,7.623318386,22.36536328,23271604
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,18.88333333,2,6,0.333,0,3,0,2,2,1,0,2,2,1,0,1,0,0,1,1,6,3,0,0,Regular Season,2019-2016106127610021900106,3.968253968,11.09782877,10116576
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,24.43333333,4,6,0.667,1,2,0.5,3,4,0.75,1,3,4,2,2,1,0,0,2,4,12,6,0,0,Regular Season,2019-2016106127610021900106,9.126984127,20.5408322,25595700
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,10.98333333,2,3,0.667,2,3,0.667,2,2,1,0,1,1,0,0,1,0,0,0,1,8,-3,0,0,Regular Season,2019-2016106127610021900106,7.142857143,36.27660091,898310
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,5.351666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-3,0,0,Regular Season,2019-2016106127610021900106,0.396825397,10.59352227,1588231
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,37.03166667,8,13,0.615,0,3,0,7,8,0.875,1,12,13,5,3,2,0,0,1,6,23,9,1,0,Regular Season,2019-2016106127610021900106,25.79365079,30.16720825,2351839
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,35.10166667,3,9,0.333,2,3,0.667,4,4,1,0,2,2,5,1,1,0,1,0,3,12,7,0,0,Regular Season,2019-2016106127610021900106,10.31746032,14.70821898,9346153
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,7.33,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,0,0,2,0,0,Regular Season,2019-2016106127610021900106,-3.174603175,-12.33055935,898310
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,37.41666667,7,10,0.7,3,4,0.75,1,3,0.333,0,6,6,5,0,0,3,2,3,2,18,7,0,0,Regular Season,2019-2016106127610021900106,17.85714286,26.0153853,2281800
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,23.56666667,9,16,0.563,1,4,0.25,2,2,1,0,6,6,2,1,2,0,1,2,1,21,-2,0,0,Regular Season,2019-2016106127610021900106,16.66666667,34.85652051,23271604
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900106,2019-11-06T00:00:00,TOR vs. SAC,W,39.90166667,8,15,0.533,5,7,0.714,3,4,0.75,0,2,2,6,6,2,0,3,5,5,24,-6,0,0,Regular Season,2019-2016106127610021900106,11.9047619,18.24978906,34996296
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,4.146666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-6,0,0,Regular Season,2019-2016106127610021900082,0.571428571,9.45096463,1588231
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,31.07166667,3,5,0.6,2,4,0.5,1,2,0.5,2,1,3,4,1,2,0,0,1,1,9,-11,0,0,Regular Season,2019-2016106127610021900082,13.71428571,18.60653328,2281800
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,8.716666667,1,2,0.5,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,0,2,6,0,0,Regular Season,2019-2016106127610021900082,2.857142857,15.75602294,898310
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,8.811666667,2,3,0.667,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,0,0,Regular Season,2019-2016106127610021900082,4.571428571,20.92532627,898310
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,33.83666667,4,12,0.333,2,6,0.333,0,0,0,0,12,12,3,2,0,1,1,5,2,10,-6,1,0,Regular Season,2019-2016106127610021900082,12,7.674367057,25595700
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,38.03333333,11,18,0.611,5,9,0.556,9,9,1,0,4,4,6,6,0,1,3,2,8,36,-2,0,0,Regular Season,2019-2016106127610021900082,36,34.1652936,34996296
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,41.28333333,2,10,0.2,2,5,0.4,6,6,1,0,6,6,7,1,0,0,0,5,5,12,-14,0,0,Regular Season,2019-2016106127610021900082,12.57142857,10.51509084,9346153
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,22.41666667,3,10,0.3,0,1,0,5,6,0.833,1,3,4,1,1,0,4,0,2,4,11,-5,0,0,Regular Season,2019-2016106127610021900082,7.428571429,17.13176208,23271604
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,32.38333333,7,19,0.368,2,6,0.333,0,0,0,1,4,5,1,1,1,0,2,6,1,16,5,0,0,Regular Season,2019-2016106127610021900082,4,8.160216161,2351839
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900082,2019-11-02T00:00:00,TOR @ MIL,L,19.3,1,5,0.2,1,3,0.333,1,2,0.5,1,4,5,2,1,1,0,1,0,1,4,-9,0,0,Regular Season,2019-2016106127610021900082,6.285714286,9.069067358,10116576
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,Regular Season,2019-2016106127610021900060,0,0,898310
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,23,2,3,0.667,1,2,0.5,0,0,0,1,2,3,2,3,1,0,0,2,0,5,-10,0,0,Regular Season,2019-2016106127610021900060,3.529411765,7.834913043,4000000
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,14.76666667,2,3,0.667,1,1,1,1,1,1,0,4,4,2,1,0,0,0,3,2,6,11,0,0,Regular Season,2019-2016106127610021900060,5.490196078,17.20056433,25595700
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,Regular Season,2019-2016106127610021900060,0,0,898310
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,30.28666667,5,9,0.556,1,3,0.333,2,2,1,0,1,1,11,1,1,0,0,3,1,13,21,1,0,Regular Season,2019-2016106127610021900060,14.11764706,25.18827867,9346153
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,37.79666667,7,13,0.538,2,6,0.333,4,5,0.8,0,5,5,8,2,2,0,0,3,5,20,13,0,0,Regular Season,2019-2016106127610021900060,18.03921569,24.77631184,34996296
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,30.26666667,13,21,0.619,3,6,0.5,1,1,1,0,5,5,5,2,2,0,0,3,4,30,20,0,0,Regular Season,2019-2016106127610021900060,22.74509804,39.67480176,2351839
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,4.066666667,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,-5,0,0,Regular Season,2019-2016106127610021900060,0,3.61647541,1588231
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,31.98333333,9,15,0.6,1,2,0.5,0,0,0,0,6,6,2,3,2,0,0,3,0,19,7,0,0,Regular Season,2019-2016106127610021900060,13.33333333,20.0724544,23271604
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,36.68333333,6,10,0.6,1,2,0.5,0,0,0,2,6,8,0,2,2,0,1,3,1,13,19,0,0,Regular Season,2019-2016106127610021900060,10.19607843,14.32686052,2281800
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900060,2019-10-30T00:00:00,TOR vs. DET,W,28.65,7,10,0.7,3,5,0.6,2,3,0.667,0,1,1,0,0,2,0,0,2,2,19,-4,0,0,Regular Season,2019-2016106127610021900060,12.54901961,27.95193717,10116576
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,4.4,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,1,2,2,0,0,Regular Season,2019-2016106127610021900044,3.260869565,24.63568182,1588231
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,19.675,1,7,0.143,0,4,0,2,2,1,0,1,1,1,2,0,0,1,3,1,4,0,0,0,Regular Season,2019-2016106127610021900044,-5.434782609,-8.410266836,10116576
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,21.54166667,3,10,0.3,1,5,0.2,2,2,1,1,9,10,0,4,0,0,1,3,1,9,-10,0,0,Regular Season,2019-2016106127610021900044,4.891304348,1.545377176,23271604
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,0.513333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regular Season,2019-2016106127610021900044,0,0,898310
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,35.95333333,9,16,0.563,1,4,0.25,5,5,1,1,8,9,3,3,0,0,0,5,3,24,9,0,0,Regular Season,2019-2016106127610021900044,22.2826087,22.19983312,2351839
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,38.18333333,7,18,0.389,3,11,0.273,9,10,0.9,1,4,5,6,2,0,0,0,2,7,26,13,0,0,Regular Season,2019-2016106127610021900044,22.2826087,23.33486687,34996296
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,38.66666667,3,14,0.214,1,7,0.143,7,7,1,0,5,5,6,3,2,0,1,0,4,14,8,0,0,Regular Season,2019-2016106127610021900044,14.13043478,11.22444828,9346153
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,16.94666667,1,2,0.5,0,1,0,1,2,0.5,1,2,3,1,0,2,0,0,1,1,3,-1,0,0,Regular Season,2019-2016106127610021900044,5.97826087,15.77743902,4000000
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,38.18666667,5,11,0.455,2,4,0.5,0,0,0,0,8,8,2,0,5,2,3,2,1,12,8,0,0,Regular Season,2019-2016106127610021900044,21.73913043,20.90915677,2281800
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900044,2019-10-28T00:00:00,TOR vs. ORL,W,25.93333333,4,7,0.571,2,3,0.667,0,0,0,2,8,10,0,2,0,0,0,4,1,10,16,1,0,Regular Season,2019-2016106127610021900044,10.86956522,13.4625964,25595700
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,28.08333333,7,15,0.467,1,5,0.2,4,4,1,1,5,6,4,4,1,0,0,5,2,19,22,0,0,Regular Season,2019-2016106127610021900031,11.16071429,18.9029911,2351839
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,30.58333333,5,14,0.357,3,8,0.375,3,3,1,0,4,4,6,3,1,0,0,3,6,16,28,0,0,Regular Season,2019-2016106127610021900031,10.71428571,15.70201635,9346153
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,20.85,8,12,0.667,1,2,0.5,1,1,1,2,5,7,0,2,0,3,0,3,1,18,-4,0,0,Regular Season,2019-2016106127610021900031,14.73214286,35.45760192,23271604
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,4.566666667,0,1,0,0,1,0,2,2,1,1,1,2,0,1,0,2,0,1,1,2,2,0,0,Regular Season,2019-2016106127610021900031,1.339285714,25.33708029,1588231
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,34.41666667,4,11,0.364,3,9,0.333,0,0,0,0,7,7,8,2,1,1,1,2,7,11,6,0,0,Regular Season,2019-2016106127610021900031,14.73214286,16.15179661,34996296
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,25.53333333,7,11,0.636,3,6,0.5,0,0,0,2,4,6,2,1,1,4,0,1,0,17,25,0,0,Regular Season,2019-2016106127610021900031,18.75,37.05074413,2281800
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,19.95,2,3,0.667,2,3,0.667,0,0,0,0,3,3,0,1,1,0,0,2,0,6,18,0,0,Regular Season,2019-2016106127610021900031,5.357142857,12.32666667,898310
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,11.98333333,0,1,0,0,0,0,4,4,1,0,3,3,2,1,0,1,0,1,2,4,-6,0,0,Regular Season,2019-2016106127610021900031,5.803571429,19.17529903,898310
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,4.75,1,2,0.5,0,1,0,0,0,0,1,1,2,0,3,1,0,0,2,0,2,-8,0,0,Regular Season,2019-2016106127610021900031,-1.339285714,-8.742105263,3623000
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,23.16666667,1,2,0.5,1,1,1,2,2,1,2,8,10,2,0,0,1,0,2,2,5,26,0,0,Regular Season,2019-2016106127610021900031,12.05357143,19.95966906,25595700
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,4.566666667,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,2,0,0,Regular Season,2019-2016106127610021900031,0.892857143,-2.680948905,1588231
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,3.983333333,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,1,1,1,2,0,0,Regular Season,2019-2016106127610021900031,-0.892857143,2.405020921,2500000
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900031,2019-10-26T00:00:00,TOR @ CHI,W,27.56666667,3,9,0.333,1,5,0.2,0,0,0,1,5,6,3,4,3,0,1,1,0,7,7,0,0,Regular Season,2019-2016106127610021900031,6.696428571,7.981813785,10116576
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,5.016666667,1,2,0.5,1,2,0.5,0,0,0,0,2,2,0,1,0,0,0,2,0,3,-1,0,0,Regular Season,2019-2016106127610021900017,1.226993865,7.902857143,3623000
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,8.85,1,4,0.25,1,3,0.333,0,0,0,0,2,2,0,0,0,0,1,3,0,3,1,0,0,Regular Season,2019-2016106127610021900017,-1.226993865,-0.227231638,898310
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,24.23833333,5,5,1,1,1,1,2,4,0.5,0,8,8,1,2,0,3,0,3,4,13,-10,0,0,Regular Season,2019-2016106127610021900017,20.24539877,26.62732586,23271604
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,35.68333333,11,22,0.5,5,7,0.714,6,6,1,2,6,8,2,5,0,0,1,2,5,33,-2,0,0,Regular Season,2019-2016106127610021900017,29.44785276,27.6296497,2351839
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,37.73833333,4,5,0.8,1,2,0.5,0,0,0,1,7,8,0,2,0,1,0,6,0,9,-4,0,0,Regular Season,2019-2016106127610021900017,9.81595092,8.656927086,2281800
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,39.7,11,18,0.611,6,10,0.6,1,1,1,0,4,4,7,4,1,1,2,5,3,29,-7,0,0,Regular Season,2019-2016106127610021900017,31.28834356,28.2434005,34996296
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,21.79,2,3,0.667,1,2,0.5,2,2,1,0,4,4,1,2,0,0,0,1,2,7,-2,0,0,Regular Season,2019-2016106127610021900017,9.81595092,11.31776044,10116576
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,41.78333333,2,11,0.182,2,5,0.4,2,2,1,1,4,5,6,4,1,1,3,4,5,8,-8,0,0,Regular Season,2019-2016106127610021900017,3.680981595,3.139936179,9346153
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900017,2019-10-25T00:00:00,TOR @ BOS,L,25.2,0,8,0,0,4,0,1,2,0.5,1,4,5,5,3,0,0,1,2,1,1,3,0,0,Regular Season,2019-2016106127610021900017,-4.294478528,-8.388968254,25595700
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900001,2019-10-22T00:00:00,TOR vs. NOP,W,35.81,5,12,0.417,1,4,0.25,0,1,0,3,4,7,0,1,0,2,3,3,3,11,12,0,0,Regular Season,2019-2016106127610021900001,5.314009662,9.389695616,2281800
